period,price,dividends,earnings,book.to.market.ratio,treasury.bill,aaa.yield,baa.yield,long.term.yield,net.equity.expansion,risk.free.rate,inflation,long.term.rate.of.returns,corpr,stock.variance,cross.sectional.premium,stock.returns.crsp.vw,stock.returns.crsp.vwx
1874-11-01,4.57,0.33,0.46,,,,,,,0.00377958
1874-12-01,4.54,0.33,0.46,,,,,,,0.0040589
1875-01-01,4.54,0.3275,0.4517,,,,,,,0.00350754
1875-02-01,4.53,0.325,0.4433,,,,,,,0.00346342
1875-03-01,4.59,0.3225,0.435,,,,,,,0.0039854
1875-04-01,4.65,0.32,0.4267,,,,,,,0.00364725
1875-05-01,4.47,0.3175,0.4183,,,,,,,0.00300002
1875-06-01,4.38,0.315,0.41,,,,,,,0.00299267
1875-07-01,4.39,0.3125,0.4017,,,,,,,0.00281608
1875-08-01,4.41,0.31,0.3933,,,,,,,0.00327956
1875-09-01,4.37,0.3075,0.385,,,,,,,0.00397805
1875-10-01,4.3,0.305,0.3767,,,,,,,0.0042867
1875-11-01,4.37,0.3025,0.3683,,,,,,,0.00434548
1875-12-01,4.37,0.3,0.36,,,,,,,0.00450711
1876-01-01,4.46,0.3,0.3533,,,,,,,0.00438222
1876-02-01,4.52,0.3,0.3467,,,,,,,0.00356637
1876-03-01,4.51,0.3,0.34,,,,,,,0.00361048
1876-04-01,4.34,0.3,0.3333,,,,,,,0.00369136
1876-05-01,4.18,0.3,0.3267,,,,,,,0.00336046
1876-06-01,4.15,0.3,0.32,,,,,,,0.0031398
1876-07-01,4.1,0.3,0.3133,,,,,,,0.00244808
1876-08-01,3.93,0.3,0.3067,,,,,,,0.00229348
1876-09-01,3.69,0.3,0.3,,,,,,,0.0031398
1876-10-01,3.67,0.3,0.2933,,,,,,,0.00381634
1876-11-01,3.6,0.3,0.2867,,,,,,,0.00364725
1876-12-01,3.58,0.3,0.28,,,,,,,0.0039707
1877-01-01,3.55,0.2908,0.2817,,,,,,,0.00372812
1877-02-01,3.34,0.2817,0.2833,,,,,,,0.00295588
1877-03-01,3.17,0.2725,0.285,,,,,,,0.00291173
1877-04-01,2.94,0.2633,0.2867,,,,,,,0.00286758
1877-05-01,2.94,0.2542,0.2883,,,,,,,0.00258793
1877-06-01,2.73,0.245,0.29,,,,,,,0.00263209
1877-07-01,2.85,0.2358,0.2917,,,,,,,0.00269097
1877-08-01,3.05,0.2267,0.2933,,,,,,,0.00379428
1877-09-01,3.24,0.2175,0.295,,,,,,,0.00433814
1877-10-01,3.31,0.2083,0.2967,,,,,,,0.00497715
1877-11-01,3.26,0.1992,0.2983,,,,,,,0.00419853
1877-12-01,3.25,0.19,0.3,,,,,,,0.00377958
1878-01-01,3.25,0.1892,0.3008,,,,,,,0.00394865
1878-02-01,3.18,0.1883,0.3017,,,,,,,0.00355166
1878-03-01,3.24,0.1875,0.3025,,,,,,,0.00341194
1878-04-01,3.33,0.1867,0.3033,,,,,,,0.00358843
1878-05-01,3.34,0.1858,0.3042,,,,,,,0.00297795
1878-06-01,3.41,0.185,0.305,,,,,,,0.00244808
1878-07-01,3.48,0.1842,0.3058,,,,,,,0.00229348
1878-08-01,3.45,0.1833,0.3067,,,,,,,0.00244808
1878-09-01,3.52,0.1825,0.3075,,,,,,,0.00304416
1878-10-01,3.48,0.1817,0.3083,,,,,,,0.0036546
1878-11-01,3.47,0.1808,0.3092,,,,,,,0.00341194
1878-12-01,3.45,0.18,0.31,,,,,,,0.00336781
1879-01-01,3.58,0.1817,0.3158,,,,,,,0.00283079
1879-02-01,3.71,0.1833,0.3217,,,,,,,0.00244808
1879-03-01,3.65,0.185,0.3275,,,,,,,0.00336781
1879-04-01,3.77,0.1867,0.3333,,,,,,,0.0036546
1879-05-01,3.94,0.1883,0.3392,,,,,,,0.00291173
1879-06-01,3.96,0.19,0.345,,,,,,,0.00277192
1879-07-01,4.04,0.1917,0.3508,,,,,,,0.00251433
1879-08-01,4.07,0.1933,0.3567,,,,,,,0.00373547
1879-09-01,4.22,0.195,0.3625,,,,,,,0.0038972
1879-10-01,4.68,0.1967,0.3683,,,,,,,0.0040148
1879-11-01,4.93,0.1983,0.3742,,,,,,,0.00424262
1879-12-01,4.92,0.2,0.38,,,,,,,0.00402215
1880-01-01,5.11,0.205,0.3892,,,,,,,0.00360313
1880-02-01,5.2,0.21,0.3983,,,,,,,0.00355166
1880-03-01,5.3,0.215,0.4075,,,,,,,0.00369136
1880-04-01,5.18,0.22,0.4167,,,,,,,0.00369136
1880-05-01,4.77,0.225,0.4258,,,,,,,0.00346342
1880-06-01,4.79,0.23,0.435,,,,,,,0.00299267
1880-07-01,5.01,0.235,0.4442,,,,,,,0.00291173
1880-08-01,5.19,0.24,0.4533,,,,,,,0.00334575
1880-09-01,5.18,0.245,0.4625,,,,,,,0.00350754
1880-10-01,5.33,0.25,0.4717,,,,,,,0.00341194
1880-11-01,5.61,0.255,0.4808,,,,,,,0.00364725
1880-12-01,5.84,0.26,0.49,,,,,,,0.0040589
1881-01-01,6.19,0.265,0.4858,,,,,,,0.00350754
1881-02-01,6.17,0.27,0.4817,,,,,,,0.00360313
1881-03-01,6.24,0.275,0.4775,,,,,,,0.00372812
1881-04-01,6.22,0.28,0.4733,,,,,,,0.00346342
1881-05-01,6.5,0.285,0.4692,,,,,,,0.00263209
1881-06-01,6.58,0.29,0.465,,,,,,,0.00221985
1881-07-01,6.35,0.295,0.4608,,,,,,,0.00258793
1881-08-01,6.2,0.3,0.4567,,,,,,,0.00328691
1881-09-01,6.25,0.305,0.4525,,,,,,,0.00383104
1881-10-01,6.15,0.31,0.4483,,,,,,,0.00424262
1881-11-01,6.19,0.315,0.4442,,,,,,,0.00427936
1881-12-01,6.01,0.32,0.44,,,,,,,0.00424262
1882-01-01,5.92,0.32,0.4392,,,,,,,0.00369136
1882-02-01,5.79,0.32,0.4383,,,,,,,0.0036693
1882-03-01,5.78,0.32,0.4375,,,,,,,0.00379428
1882-04-01,5.78,0.32,0.4367,,,,,,,0.00336781
1882-05-01,5.71,0.32,0.4358,,,,,,,0.00321336
1882-06-01,5.68,0.32,0.435,,,,,,,0.00341194
1882-07-01,6,0.32,0.4342,,,,,,,0.00304416
1882-08-01,6.18,0.32,0.4333,,,,,,,0.00380164
1882-09-01,6.24,0.32,0.4325,,,,,,,0.00460995
1882-10-01,6.07,0.32,0.4317,,,,,,,0.00455119
1882-11-01,5.81,0.32,0.4308,,,,,,,0.0044263
1882-12-01,5.84,0.32,0.43,,,,,,,0.0039707
1883-01-01,5.81,0.3208,0.4275,,,,,,,0.00369136
1883-02-01,5.68,0.3217,0.425,,,,,,,0.00360313
1883-03-01,5.75,0.3225,0.4225,,,,,,,0.00433814
1883-04-01,5.87,0.3233,0.42,,,,,,,0.00391925
1883-05-01,5.77,0.3242,0.4175,,,,,,,0.00358107
1883-06-01,5.82,0.325,0.415,,,,,,,0.00369136
1883-07-01,5.73,0.3258,0.4125,,,,,,,0.00316187
1883-08-01,5.47,0.3267,0.41,,,,,,,0.00377223
1883-09-01,5.53,0.3275,0.4075,,,,,,,0.0040589
1883-10-01,5.38,0.3283,0.405,,,,,,,0.0040589
1883-11-01,5.46,0.3292,0.4025,,,,,,,0.00383104
1883-12-01,5.34,0.33,0.4,,,,,,,0.00369136
1884-01-01,5.18,0.3283,0.3925,,,,,,,0.00324278
1884-02-01,5.32,0.3267,0.385,,,,,,,0.0031398
1884-03-01,5.3,0.325,0.3775,,,,,,,0.00304416
1884-04-01,5.06,0.3233,0.37,,,,,,,0.00311773
1884-05-01,4.65,0.3217,0.3625,,,,,,,0.00336781
1884-06-01,4.46,0.32,0.355,,,,,,,0.00387515
1884-07-01,4.46,0.3183,0.3475,,,,,,,0.00402215
1884-08-01,4.74,0.3167,0.34,,,,,,,0.00369136
1884-09-01,4.59,0.315,0.3325,,,,,,,0.00369136
1884-10-01,4.44,0.3133,0.325,,,,,,,0.00369136
1884-11-01,4.35,0.3117,0.3175,,,,,,,0.00346342
1884-12-01,4.34,0.31,0.31,,,,,,,0.00332369
1885-01-01,4.24,0.3042,0.3067,,,,,,,0.00309566
1885-02-01,4.37,0.2983,0.3033,,,,,,,0.00295588,,,,0.00153902
1885-03-01,4.38,0.2925,0.3,,,,,,,0.00293381,,,,0.00154456
1885-04-01,4.37,0.2867,0.2967,,,,,,,0.00256585,,,,0.0017984
1885-05-01,4.32,0.2808,0.2933,,,,,,,0.00235238,,,,0.00180538
1885-06-01,4.3,0.275,0.29,,,,,,,0.00225667,,,,0.00109684
1885-07-01,4.46,0.2692,0.2867,,,,,,,0.00221985,,,,0.00293605
1885-08-01,4.71,0.2633,0.2833,,,,,,,0.00235238,,,,0.00245023
1885-09-01,4.65,0.2575,0.28,,,,,,,0.00240391,,,,0.0017323
1885-10-01,4.92,0.2517,0.2767,,,,,,,0.00258793,,,,0.00299585
1885-11-01,5.24,0.2458,0.2733,,,,,,,0.00291173,,,,0.00281383
1885-12-01,5.2,0.24,0.27,,,,,,,0.00295588,,,,0.00302643
1886-01-01,5.2,0.2383,0.275,,,,,,,0.00281608,,,,0.00172938
1886-02-01,5.3,0.2367,0.28,,,,,,,0.00251433,,,,0.00154742
1886-03-01,5.19,0.235,0.285,,,,,,,0.00249225,,,,0.00183211
1886-04-01,5.12,0.2333,0.29,,,,,,,0.00277192,,,,0.00122262
1886-05-01,5.02,0.2317,0.295,,,,,,,0.00263209,,,,0.00190911
1886-06-01,5.25,0.23,0.3,,,,,,,0.00247752,,,,0.0012828
1886-07-01,5.33,0.2283,0.305,,,,,,,0.00254377,,,,0.00103529
1886-08-01,5.37,0.2267,0.31,,,,,,,0.00346342,,,,0.00094963
1886-09-01,5.51,0.225,0.315,,,,,,,0.00391925,,,,0.00085194
1886-10-01,5.65,0.2233,0.32,,,,,,,0.00410299,,,,0.00088996
1886-11-01,5.79,0.2217,0.325,,,,,,,0.0040001,,,,0.00039301
1886-12-01,5.64,0.22,0.33,,,,,,,0.00403685,,,,0.00281532
1887-01-01,5.58,0.2225,0.3325,,,,,,,0.00369136,,,,0.00182563
1887-02-01,5.54,0.225,0.335,,,,,,,0.00318394,,,,0.00204241
1887-03-01,5.67,0.2275,0.3375,,,,,,,0.00358107,,,,0.00062207
1887-04-01,5.8,0.23,0.34,,,,,,,0.00360313,,,,0.00035314
1887-05-01,5.9,0.2325,0.3425,,,,,,,0.00347813,,,,0.00038576
1887-06-01,5.73,0.235,0.345,,,,,,,0.00341929,,,,0.00145796
1887-07-01,5.59,0.2375,0.3475,,,,,,,0.00419853,,,,0.00170472
1887-08-01,5.45,0.24,0.35,,,,,,,0.00431609,,,,0.00233557
1887-09-01,5.38,0.2425,0.3525,,,,,,,0.0047495,,,,0.00199516
1887-10-01,5.2,0.245,0.355,,,,,,,0.00433814,,,,0.00295525
1887-11-01,5.3,0.2475,0.3575,,,,,,,0.00387515,,,,0.00160799
1887-12-01,5.27,0.25,0.36,,,,,,,0.0040589,,,,0.00101281
1888-01-01,5.31,0.2483,0.3517,,,,,,,0.00376488,,,,0.00058192
1888-02-01,5.28,0.2467,0.3433,,,,,,,0.00321336,,,,0.00044392
1888-03-01,5.08,0.245,0.335,,,,,,,0.00348548,,,,0.0013295
1888-04-01,5.1,0.2433,0.3267,,,,,,,0.00361784,,,,0.00145881
1888-05-01,5.17,0.2417,0.3183,,,,,,,0.00319129,,,,0.0010816
1888-06-01,5.01,0.24,0.31,,,,,,,0.00277192,,,,0.00076977
1888-07-01,5.14,0.2383,0.3017,,,,,,,0.00264681,,,,0.00192511
1888-08-01,5.25,0.2367,0.2933,,,,,,,0.00285287,,,,0.00089847
1888-09-01,5.38,0.235,0.285,,,,,,,0.0035296,,,,0.00126355
1888-10-01,5.35,0.2333,0.2767,,,,,,,0.00337517,,,,0.0007085
1888-11-01,5.24,0.2317,0.2683,,,,,,,0.0031398,,,,0.00093632
1888-12-01,5.14,0.23,0.26,,,,,,,0.00330162,,,,0.00145314
1889-01-01,5.24,0.2292,0.2633,,,,,,,0.00306623,,,,0.0004683
1889-02-01,5.3,0.2283,0.2667,,,,,,,0.00277192,,,,0.00039789
1889-03-01,5.19,0.2275,0.27,,,,,,,0.00295588,,,,0.00083285
1889-04-01,5.18,0.2267,0.2733,,,,,,,0.00280136,,,,0.00042655
1889-05-01,5.32,0.2258,0.2767,,,,,,,0.00247752,,,,0.00035649
1889-06-01,5.41,0.225,0.28,,,,,,,0.00249961,,,,0.00024672
1889-07-01,5.3,0.2242,0.2833,,,,,,,0.0028823,,,,0.00079616
1889-08-01,5.37,0.2233,0.2867,,,,,,,0.00344136,,,,0.00053559
1889-09-01,5.5,0.2225,0.29,,,,,,,0.0035296,,,,0.00043711
1889-10-01,5.4,0.2217,0.2933,,,,,,,0.0040589,,,,0.00082174
1889-11-01,5.35,0.2208,0.2967,,,,,,,0.0040589,,,,0.00082816
1889-12-01,5.32,0.22,0.3,,,,,,,0.00412504,,,,0.00072647
1890-01-01,5.38,0.22,0.2992,,,,,,,0.00358107,,,,0.00031253
1890-02-01,5.32,0.22,0.2983,,,,,,,0.00334575,,,,0.00023741
1890-03-01,5.28,0.22,0.2975,,,,,,,0.00369136,,,,0.00027286
1890-04-01,5.39,0.22,0.2967,,,,,,,0.00340459,,,,0.00041255
1890-05-01,5.62,0.22,0.2958,,,,,,,0.00336781,,,,0.0007482
1890-06-01,5.58,0.22,0.295,,,,,,,0.00332369,,,,0.00087528
1890-07-01,5.54,0.22,0.2942,,,,,,,0.00336046,,,,0.0004361
1890-08-01,5.41,0.22,0.2933,,,,,,,0.00375753,,,,0.0019592
1890-09-01,5.32,0.22,0.2925,,,,,,,0.00387515,,,,0.00102159
1890-10-01,5.08,0.22,0.2917,,,,,,,0.0039854,,,,0.00189905
1890-11-01,4.71,0.22,0.2908,,,,,,,0.00460995,,,,0.00850159
1890-12-01,4.6,0.22,0.29,,,,,,,0.00503589,,,,0.00594471
1891-01-01,4.84,0.22,0.2942,,,,,,,0.00393395,,,,0.00169569
1891-02-01,4.9,0.22,0.2983,,,,,,,0.00332369,,,,0.00080549
1891-03-01,4.81,0.22,0.3025,,,,,,,0.00350754,,,,0.00100661
1891-04-01,4.97,0.22,0.3067,,,,,,,0.00338252,,,,0.00135694
1891-05-01,4.95,0.22,0.3108,,,,,,,0.00360313,,,,0.00197487
1891-06-01,4.85,0.22,0.315,,,,,,,0.00369136,,,,0.00099157
1891-07-01,4.77,0.22,0.3192,,,,,,,0.00376488,,,,0.00078498
1891-08-01,4.93,0.22,0.3233,,,,,,,0.00387515,,,,0.00177105
1891-09-01,5.33,0.22,0.3275,,,,,,,0.0038972,,,,0.00211041
1891-10-01,5.33,0.22,0.3317,,,,,,,0.00375018,,,,0.00166162
1891-11-01,5.25,0.22,0.3358,,,,,,,0.00336781,,,,0.00140911
1891-12-01,5.41,0.22,0.34,,,,,,,0.00319865,,,,0.00055518
1892-01-01,5.51,0.2217,0.3425,,,,,,,0.00270569,,,,0.00151078
1892-02-01,5.52,0.2233,0.345,,,,,,,0.00235974,,,,0.00135001
1892-03-01,5.58,0.225,0.3475,,,,,,,0.00257321,,,,0.00103022
1892-04-01,5.57,0.2267,0.35,,,,,,,0.00219777,,,,0.00070601
1892-05-01,5.57,0.2283,0.3525,,,,,,,0.00196948,,,,0.00071005
1892-06-01,5.54,0.23,0.355,,,,,,,0.00181481,,,,0.00070114
1892-07-01,5.54,0.2317,0.3575,,,,,,,0.00219777,,,,0.00082789
1892-08-01,5.62,0.2333,0.36,,,,,,,0.00255849,,,,0.00093154
1892-09-01,5.48,0.235,0.3625,,,,,,,0.00311037,,,,0.0010238
1892-10-01,5.59,0.2367,0.365,,,,,,,0.00344136,,,,0.00035982
1892-11-01,5.57,0.2383,0.3675,,,,,,,0.00342665,,,,0.00077838
1892-12-01,5.51,0.24,0.37,,,,,,,0.00369136,,,,0.00095652
1893-01-01,5.61,0.2408,0.3608,,,,,,,0.00339723,,,,0.00090232
1893-02-01,5.51,0.2417,0.3517,,,,,,,0.00330162,,,,0.00171578
1893-03-01,5.31,0.2425,0.3425,,,,,,,0.00464668,,,,0.00124057
1893-04-01,5.31,0.2433,0.3333,,,,,,,0.00387515,,,,0.00163104
1893-05-01,4.84,0.2442,0.3242,,,,,,,0.00456588,,,,0.0060655
1893-06-01,4.61,0.245,0.315,,,,,,,0.00587256,,,,0.00297079
1893-07-01,4.18,0.2458,0.3058,,,,,,,0.007639,,,,0.01743872
1893-08-01,4.08,0.2467,0.2967,,,,,,,0.00743393,,,,0.00967756
1893-09-01,4.37,0.2475,0.2875,,,,,,,0.00573316,,,,0.00445304
1893-10-01,4.5,0.2483,0.2783,,,,,,,0.00399275,,,,0.00459421
1893-11-01,4.57,0.2492,0.2692,,,,,,,0.00286758,,,,0.00222445
1893-12-01,4.41,0.25,0.26,,,,,,,0.00233766,,,,0.00167042
1894-01-01,4.32,0.2467,0.2517,,,,,,,0.00220513,,,,0.00306116
1894-02-01,4.38,0.2433,0.2433,,,,,,,0.00207259,,,,0.00046876
1894-03-01,4.51,0.24,0.235,,,,,,,0.00187374,,,,0.00118526
1894-04-01,4.57,0.2367,0.2267,,,,,,,0.00192529,,,,0.00070727
1894-05-01,4.4,0.2333,0.2183,,,,,,,0.00180008,,,,0.00161382
1894-06-01,4.34,0.23,0.21,,,,,,,0.00178535,,,,0.00106796
1894-07-01,4.25,0.2267,0.2017,,,,,,,0.00185164,,,,0.00060236
1894-08-01,4.41,0.2233,0.1933,,,,,,,0.0019032,,,,0.00245405
1894-09-01,4.48,0.22,0.185,,,,,,,0.00205786,,,,0.00111295
1894-10-01,4.34,0.2167,0.1767,,,,,,,0.00167485,,,,0.00120133
1894-11-01,4.34,0.2133,0.1683,,,,,,,0.00169695,,,,0.00190347
1894-12-01,4.3,0.21,0.16,,,,,,,0.00176325,,,,0.00136036
1895-01-01,4.25,0.2083,0.1675,,,,,,,0.00192529,,,,0.00092614
1895-02-01,4.19,0.2067,0.175,,,,,,,0.00230821,,,,0.0008999
1895-03-01,4.19,0.205,0.1825,,,,,,,0.00252169,,,,0.00167113
1895-04-01,4.37,0.2033,0.19,,,,,,,0.00256585,,,,0.00088475
1895-05-01,4.61,0.2017,0.1975,,,,,,,0.00168222,,,,0.00301111
1895-06-01,4.7,0.2,0.205,,,,,,,0.00157171,,,,0.00091372
1895-07-01,4.72,0.1983,0.2125,,,,,,,0.00180745,,,,0.000838
1895-08-01,4.79,0.1967,0.22,,,,,,,0.00219777,,,,0.00058099
1895-09-01,4.82,0.195,0.2275,,,,,,,0.00261001,,,,0.00201914
1895-10-01,4.75,0.1933,0.235,,,,,,,0.00316187,,,,0.00090026
1895-11-01,4.59,0.1917,0.2425,,,,,,,0.00268361,,,,0.00153942
1895-12-01,4.32,0.19,0.25,,,,,,,0.0031398,,,,0.01450513
1896-01-01,4.27,0.1892,0.2467,,,,,,,0.0040589,,,,0.00348541
1896-02-01,4.45,0.1883,0.2433,,,,,,,0.00391925,,,,0.00178887
1896-03-01,4.38,0.1875,0.24,,,,,,,0.00348548,,,,0.00145664
1896-04-01,4.42,0.1867,0.2367,,,,,,,0.00352225,,,,0.0006532
1896-05-01,4.4,0.1858,0.2333,,,,,,,0.00297795,,,,0.00103983
1896-06-01,4.32,0.185,0.23,,,,,,,0.00277192,,,,0.00435875
1896-07-01,4.04,0.1842,0.2267,,,,,,,0.00336046,,,,0.00768569
1896-08-01,3.81,0.1833,0.2233,,,,,,,0.00538826,,,,0.00796564
1896-09-01,4.01,0.1825,0.22,,,,,,,0.00574784,,,,0.00430888
1896-10-01,4.1,0.1817,0.2167,,,,,,,0.00579186,,,,0.00451481
1896-11-01,4.38,0.1808,0.2133,,,,,,,0.00357372,,,,0.00421372
1896-12-01,4.22,0.18,0.21,,,,,,,0.00238919,,,,0.00496179
1897-01-01,4.22,0.18,0.2183,,,,,,,0.00207995,,,,0.00141869
1897-02-01,4.18,0.18,0.2267,,,,,,,0.00185164,,,,0.00103471
1897-03-01,4.19,0.18,0.235,,,,,,,0.00209468,,,,0.00191879
1897-04-01,4.06,0.18,0.2433,,,,,,,0.00224194,,,,0.00209206
1897-05-01,4.08,0.18,0.2517,,,,,,,0.00224194,,,,0.00108581
1897-06-01,4.27,0.18,0.26,,,,,,,0.00194002,,,,0.00116498
1897-07-01,4.46,0.18,0.2683,,,,,,,0.00214622,,,,0.0009983
1897-08-01,4.75,0.18,0.2767,,,,,,,0.00238183,,,,0.00202353
1897-09-01,4.98,0.18,0.285,,,,,,,0.00266153,,,,0.00317439
1897-10-01,4.82,0.18,0.2933,,,,,,,0.00272777,,,,0.00345753
1897-11-01,4.65,0.18,0.3017,,,,,,,0.0021315,,,,0.00318595
1897-12-01,4.75,0.18,0.31,,,,,,,0.00216095,,,,0.00119679
1898-01-01,4.88,0.1817,0.3133,,,,,,,0.00203576,,,,0.00200651
1898-02-01,4.87,0.1833,0.3167,,,,,,,0.00194002,,,,0.00286273
1898-03-01,4.65,0.185,0.32,,,,,,,0.00306623,,,,0.01097676
1898-04-01,4.57,0.1867,0.3233,,,,,,,0.00387515,,,,0.0043488
1898-05-01,4.87,0.1883,0.3267,,,,,,,0.00306623,,,,0.00469702
1898-06-01,5.06,0.19,0.33,,,,,,,0.0020284,,,,0.00122374
1898-07-01,5.08,0.1917,0.3333,,,,,,,0.00233766,,,,0.00085203
1898-08-01,5.27,0.1933,0.3367,,,,,,,0.00232293,,,,0.00130104
1898-09-01,5.26,0.195,0.34,,,,,,,0.00266889,,,,0.00149338
1898-10-01,5.15,0.1967,0.3433,,,,,,,0.00215359,,,,0.0010859
1898-11-01,5.32,0.1983,0.3467,,,,,,,0.00207259,,,,0.00074602
1898-12-01,5.65,0.2,0.35,,,,,,,0.00187374,,,,0.00083048
1899-01-01,6.08,0.2008,0.3608,,,,,,,0.00177798,,,,0.00171136
1899-02-01,6.31,0.2017,0.3717,,,,,,,0.00188847,,,,0.00089453
1899-03-01,6.4,0.2025,0.3825,,,,,,,0.00248489,,,,0.00129131
1899-04-01,6.48,0.2033,0.3933,,,,,,,0.00235974,,,,0.00125586
1899-05-01,6.21,0.2042,0.4042,,,,,,,0.00229348,,,,0.00503155
1899-06-01,6.07,0.205,0.415,,,,,,,0.00207995,,,,0.00154743
1899-07-01,6.28,0.2058,0.4258,,,,,,,0.00233766,,,,0.00086712
1899-08-01,6.44,0.2067,0.4367,,,,,,,0.00284551,,,,0.00050659
1899-09-01,6.37,0.2075,0.4475,,,,,,,0.00327956,,,,0.00190004
1899-10-01,6.34,0.2083,0.4583,,,,,,,0.00346342,,,,0.00128695
1899-11-01,6.46,0.2092,0.4692,,,,,,,0.00363254,,,,0.00091894
1899-12-01,6.02,0.21,0.48,,,,,,,0.0039707,,,,0.00988487
1900-01-01,6.1,0.2175,0.48,,,,,,,0.0032722,,,,0.00243246
1900-02-01,6.21,0.225,0.48,,,,,,,0.0028823,,,,0.00083804
1900-03-01,6.26,0.2325,0.48,,,,,,,0.00323543,,,,0.0012217
1900-04-01,6.34,0.24,0.48,,,,,,,0.00277192,,,,0.00142546
1900-05-01,6.04,0.2475,0.48,,,,,,,0.0023671,,,,0.00169129
1900-06-01,5.86,0.255,0.48,,,,,,,0.00235238,,,,0.0015715
1900-07-01,5.86,0.2625,0.48,,,,,,,0.00261001,,,,0.00128716
1900-08-01,5.94,0.27,0.48,,,,,,,0.00272777,,,,0.00030482
1900-09-01,5.8,0.2775,0.48,,,,,,,0.00283815,,,,0.00144585
1900-10-01,6.01,0.285,0.48,,,,,,,0.00336046,,,,0.00125519
1900-11-01,6.48,0.2925,0.48,,,,,,,0.0028823,,,,0.00245823
1900-12-01,6.87,0.3,0.48,,,,,,,0.0031398,,,,0.00122841
1901-01-01,7.07,0.3017,0.4817,,,,,,,0.00261001,,,,0.00252925
1901-02-01,7.25,0.3033,0.4833,,,,,,,0.00235974,,,,0.00094356
1901-03-01,7.51,0.305,0.485,,,,,,,0.00240391,,,,0.00044761
1901-04-01,8.14,0.3067,0.4867,,,,,,,0.00256585,,,,0.00180415
1901-05-01,7.73,0.3083,0.4883,,,,,,,0.00256585,,,,0.01512933
1901-06-01,8.5,0.31,0.49,,,,,,,0.00254377,,,,0.00111663
1901-07-01,7.93,0.3117,0.4917,,,,,,,0.00280872,,,,0.00498902
1901-08-01,8.04,0.3133,0.4933,,,,,,,0.00295588,,,,0.00136838
1901-09-01,8,0.315,0.495,,,,,,,0.00327956,,,,0.005913
1901-10-01,7.91,0.3167,0.4967,,,,,,,0.00306623,,,,0.00099984
1901-11-01,8.08,0.3183,0.4983,,,,,,,0.00311773,,,,0.0008219
